"CTDID","Region","Year","Latitude","Longitude","UTCDate","UTCTime","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","ncrmp_flag","bottle_id","source_code","sample_num","bottle_name","deployment_id","project_code","collection_id","collected_date","collected_time","collected_timezone","density_id","dic_id","calc_avg_dic","dic_temp","dic_machine","dic_kg_flag","calibration_dic_id","calc_avg_crm_init_dic","crm_init_dic_temp","calibration_dic_kg_flag","dic_crm_id","dic_crm_batch","dic_crm_dic","dic_crm_salinity","ta_id","calc_avg_ta","calc_avg_ta_temp","ta_machine","ta_kg_flag","calibration_ta_id","calc_avg_crm_ta","calc_avg_crm_ta_temp","calibration_ta_kg_flag","ta_crm_id","ta_crm_batch","ta_crm_ta","ta_crm_salinity","spec_ph_id","spec_ph_temp","rm_factor","seacarb_id","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","Date","TA_0","DIC_0","nTA","nDIC"
"WS17170_37","FL",2017,24.4758166666667,-81.7171,"2017-06-20","18:52:00",2044.14380012964,2377.51147704357,NA,8.0206977748139,432.095722286679,3.79558220782833,36.3591854085804,NA,36.076,28.383,0,NA,"WS","Permanent","Single",1,272,"O",294,"10F",25,"WS - June 2017",272,"6/20/2017","18:52:00","+00:00",274,8464,2092.15,24.2,"UNSPECIFIED",0,18,2093.2,24,0,2,157,2049.43,33.463,271,2430.75,23.5,"AS2",0,348,2355.6,23.25,0,6,164,2309.32,33.247,NA,NA,NA,230,"2017-06-20 18:52:00","2017-06-20 13:52:00","2017-06-20","13:52:00","Jun","June","2017-06",6,13.8666666666667,"Spring","Wet",-81.717,24.478,"Offshore","LK","LK_10","T3","Normal",36.3591854085804,2354.28172834532,2024.17125857154,2017-06-20,2069.6734007102,1808.1584220804,2374.50370979532,2041.83807791485
"WS17170_38","FL",2017,24.3963285,-81.8269865,"2017-06-20","20:22:00",2049.19888736437,2386.44338061416,NA,8.03247488397898,420.131834440492,3.83210784250262,36.3211987570624,NA,36.134,27.938,0,NA,"22.5","Permanent","Single",1,273,"O",295,"11F",25,"WS - June 2017",273,"6/20/2017","20:22:00","+00:00",275,8465,2096.9,24.8,"UNSPECIFIED",0,18,2093.2,24,0,2,157,2049.43,33.463,272,2439.8,23.55,"AS2",0,348,2355.6,23.25,0,6,164,2309.32,33.247,NA,NA,NA,231,"2017-06-20 20:22:00","2017-06-20 15:22:00","2017-06-20","15:22:00","Jun","June","2017-06",6,15.3666666666667,"Spring","Wet",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","Normal",36.3211987570624,2365.59784561723,2031.29917624228,2017-06-20,2069.6734007102,1808.1584220804,2383.67640120216,2047.09340374151
"WS17170_39","FL",2017,24.4540705,-81.8284833333333,"2017-06-20","20:47:00",2050.76689478279,2373.06270635949,NA,8.00698482363284,449.310808413436,3.68630054093528,36.1718641323401,NA,36.015,28.328,0,NA,"22","Permanent","Single",1,274,"O",296,"12F",25,"WS - June 2017",274,"6/20/2017","20:47:00","+00:00",276,8466,2098.15,25,"UNSPECIFIED",0,18,2093.2,24,0,2,157,2049.43,33.463,273,2425.75,23.65,"AS2",0,348,2355.6,23.25,0,6,164,2309.32,33.247,NA,NA,NA,232,"2017-06-20 20:47:00","2017-06-20 15:47:00","2017-06-20","15:47:00","Jun","June","2017-06",6,15.7833333333333,"Spring","Wet",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",36.1718641323401,2362.04560282206,2041.24607127045,2017-06-20,2069.6734007102,1808.1584220804,2371.65420106229,2049.64056859863
"WS17170_40","FL",2017,24.487233,-81.8283211666667,"2017-06-20","21:02:00",2056.69644768434,2365.60205805171,NA,7.98716163165109,474.333889009482,3.55317809769595,36.0120361557282,NA,35.844,28.413,0,NA,"23","Permanent","Single",1,275,"O",297,"13F",25,"WS - June 2017",275,"6/20/2017","21:02:00","+00:00",277,8467,2104.1,24.8,"UNSPECIFIED",0,18,2093.2,24,0,2,157,2049.43,33.463,274,2417.75,23.75,"AS2",0,348,2355.6,23.25,0,6,164,2309.32,33.247,NA,NA,NA,233,"2017-06-20 21:02:00","2017-06-20 16:02:00","2017-06-20","16:02:00","Jun","June","2017-06",6,16.0333333333333,"Spring","Wet",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",36.0120361557282,2365.06982175262,2056.2337119922,2017-06-20,2069.6734007102,1808.1584220804,2365.53547712664,2056.64052916733
"WS17170_41","FL",2017,24.5370451666667,-81.828361,"2017-06-20","21:24:00",1911.23423595995,2182.985765803,NA,7.93642986490904,501.902194607578,3.08469593748254,36.0369283297446,NA,35.883,29.395,0,NA,"24","Permanent","Single",1,276,"O",298,"14F",25,"WS - June 2017",276,"6/20/2017","21:24:00","+00:00",278,8468,1955.1,24.9,"UNSPECIFIED",0,18,2093.2,24,0,2,157,2049.43,33.463,275,2230.8,23.6,"AS2",0,348,2355.6,23.25,0,6,164,2309.32,33.247,NA,NA,NA,234,"2017-06-20 21:24:00","2017-06-20 16:24:00","2017-06-20","16:24:00","Jun","June","2017-06",6,16.4,"Spring","Wet",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.0369283297446,2180.9870783898,1909.48435748116,2017-06-20,2069.6734007102,1808.1584220804,2182.88201982288,1911.13986231124
"WS17212_1","FL",2017,25.64224,-80.0979316666667,"2017-07-31","13:19:00",2046.94154701295,2422.58961814549,NA,8.05323930690111,399.795238323226,4.35002738376787,35.8390915790607,NA,35.84,30.41,0,NA,"3","Permanent","Single",1,430,"O",469,"1T",35,"WS - July/Aug 2017",430,"7/31/2017","13:19:00","+00:00",432,8622,2094.65,23.7,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,429,2471.7,24.3,"AS2",0,445,2351.35,24.05,0,6,164,2309.32,33.247,NA,NA,NA,388,"2017-07-31 13:19:00","2017-07-31 08:19:00","2017-07-31","08:19:00","Jul","July","2017-07",7,8.31666666666667,"Summer","Wet",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",35.8390915790607,2433.73234171644,2056.3564737729,2017-07-31,2069.6734007102,1808.1584220804,2424.21285958314,2048.03983222585
"WS17212_2","FL",2017,25.6421166666667,-80.1054,"2017-07-31","13:38:00",2013.09321153348,2362.81269985299,NA,8.02130313270266,426.627232786966,4.02776869640219,36.0120361557282,NA,35.93,30.47,0,NA,"2","Permanent","Single",1,431,"O",470,"2T",35,"WS - July/Aug 2017",431,"7/31/2017","13:38:00","+00:00",433,8623,2059.7,24.6,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,430,2410.75,24.35,"AS2",0,445,2351.35,24.05,0,6,164,2309.32,33.247,NA,NA,NA,389,"2017-07-31 13:38:00","2017-07-31 08:38:00","2017-07-31","08:38:00","Jul","July","2017-07",7,8.63333333333333,"Summer","Wet",-80.105,25.64166667,"Mid channel","BB","BB_1","T1","Normal",36.0120361557282,2362.28109113101,2012.64028612408,2017-07-31,2069.6734007102,1808.1584220804,2362.74674650502,2013.04710329921
"WS17212_3","FL",2017,25.64643,-80.1261066666667,"2017-07-31","14:03:00",1971.253821641,2263.54146428474,NA,7.93524882872086,518.608445940643,3.33865133617556,36.7150862071249,NA,36.7,30.52,0,NA,"1","Permanent","Single",1,432,"O",471,"3T",35,"WS - July/Aug 2017",432,"7/31/2017","14:03:00","+00:00",434,8624,2018.25,24,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,431,2310.3,24.3,"AS2",0,445,2351.35,24.05,0,6,164,2309.32,33.247,NA,NA,NA,390,"2017-07-31 14:03:00","2017-07-31 09:03:00","2017-07-31","09:03:00","Jul","July","2017-07",7,9.05,"Summer","Wet",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",36.7150862071249,2219.69782690612,1933.07164601006,2017-07-31,2069.6734007102,1808.1584220804,2259.78633931231,1968.09474738975
"WS17212_4","FL",2017,25.3353333333333,-80.2247085,"2017-07-31","17:17:00",1942.15341578898,2216.32288086051,NA,7.91439985711813,539.931564841529,3.15141010563472,36.2164038275935,NA,36.28,30.69,0,NA,"EK_IN","Permanent","Single",1,433,"O",472,"4T",35,"WS - July/Aug 2017",433,"7/31/2017","17:17:00","+00:00",435,8625,1987.4,24.5,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,432,2266.75,24.05,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,391,"2017-07-31 17:17:00","2017-07-31 12:17:00","2017-07-31","12:17:00","Jul","July","2017-07",7,12.2833333333333,"Summer","Wet",-80.227501,25.336306,"Inshore","BB","BB_2","T2","Normal",36.2164038275935,2203.32042618112,1930.75942532518,2017-07-31,2069.6734007102,1808.1584220804,2215.4625354497,1941.36731018677
"WS17212_5","FL",2017,25.3147916666667,-80.1944033333333,"2017-07-31","17:34:00",2032.30083605076,2355.47851616509,NA,7.9899932939586,468.661142848398,3.78424608466204,35.2411405892328,NA,35.56,30.51,0,NA,"EK_MID","Permanent","Single",1,434,"O",473,"5T",35,"WS - July/Aug 2017",434,"7/31/2017","17:34:00","+00:00",436,8626,2078.25,24.5,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,433,2407.55,24.1,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,392,"2017-07-31 17:34:00","2017-07-31 12:34:00","2017-07-31","12:34:00","Jul","July","2017-07",7,12.5666666666667,"Summer","Wet",-80.1946,25.314483,"Mid channel","BB","BB_2","T2","Normal",35.2411405892328,2406.46276430747,2076.28991487873,2017-07-31,2069.6734007102,1808.1584220804,2361.6647576556,2037.15239057553
"WS17212_6","FL",2017,25.2943933333333,-80.1623166666667,"2017-07-31","17:52:00",2017.28283023561,2345.09514921554,NA,8.00279651898784,449.530994132476,3.80627232224809,35.427567838284,NA,35.5099999999999,30.1,0,NA,"EK_OFF","Permanent","Single",1,435,"O",474,"6T",35,"WS - July/Aug 2017",435,"7/31/2017","17:52:00","+00:00",437,8627,2063.1,24.6,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,434,2397.25,24.1,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,393,"2017-07-31 17:52:00","2017-07-31 12:52:00","2017-07-31","12:52:00","Jul","July","2017-07",7,12.8666666666667,"Summer","Wet",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",35.427567838284,2383.24716301976,2050.10171283485,2017-07-31,2069.6734007102,1808.1584220804,2349.57594580687,2020.68504498558
"WS17212_7","FL",2017,25.108445,-80.3801416666667,"2017-07-31","20:55:00",1977.12263060526,2293.25884663922,NA,7.98921922904936,455.804727642494,3.64538926301029,35.5782536946544,NA,35.427,30.177,0,NA,"4","Permanent","Single",1,436,"O",475,"7T",35,"WS - July/Aug 2017",436,"7/31/2017","20:55:00","+00:00",438,8628,2022.15,24.7,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,435,2344.4,24.15,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,394,"2017-07-31 20:55:00","2017-07-31 15:55:00","2017-07-31","15:55:00","Jul","July","2017-07",7,15.9166666666667,"Summer","Wet",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",35.5782536946544,2320.69680667015,2000.7781424086,2017-07-31,2069.6734007102,1808.1584220804,2295.93396050083,1979.1442223706
"WS17212_8","FL",2017,25.0928683333333,-80.3539583333333,"2017-07-31","21:09:00",2015.44292565575,2360.94597673654,NA,8.03411319704344,415.658870326654,4.02915275719591,34.9174675684528,NA,34.7449999999999,30.111,0,NA,"5","Permanent","Single",1,437,"O",476,"8T",35,"WS - July/Aug 2017",437,"7/31/2017","21:09:00","+00:00",439,8629,2060.5,24.5,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,436,2412.5,24.2,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,395,"2017-07-31 21:09:00","2017-07-31 16:09:00","2017-07-31","16:09:00","Jul","July","2017-07",7,16.15,"Summer","Wet",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",34.9174675684528,2434.40743580915,2078.15396582995,2017-07-31,2069.6734007102,1808.1584220804,2370.00900004735,2021.89263785833
"WS17212_9","FL",2017,25.079215,-80.3335276666667,"2017-07-31","21:21:00",2045.7568112963,2354.96247806644,NA,7.97671501283407,487.556655422389,3.62110501064646,35.2401759547142,NA,35.0769999999999,29.891,0,NA,"5.5","Permanent","Single",1,438,"O",477,"9T",35,"WS - July/Aug 2017",438,"7/31/2017","21:21:00","+00:00",440,8630,2091.9,24.7,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,437,2406.95,24.2,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,396,"2017-07-31 21:21:00","2017-07-31 16:21:00","2017-07-31","16:21:00","Jul","July","2017-07",7,16.35,"Summer","Wet",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",35.2401759547142,2406.00141461044,2090.09435512075,2017-07-31,2069.6734007102,1808.1584220804,2361.1455282218,2050.90626451396
"WS17212_10","FL",2017,25.0648066666667,-80.3147366666667,"2017-07-31","21:32:00",2028.6949679152,2356.24366385487,NA,7.99907649699917,455.87050614844,3.79949237825643,35.6267325886667,NA,35.551,30.039,0,NA,"6","Permanent","Single",1,439,"O",478,"10T",35,"WS - July/Aug 2017",439,"7/31/2017","21:32:00","+00:00",441,8631,2075.15,24.5,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,438,2408.95,24.2,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,397,"2017-07-31 21:32:00","2017-07-31 16:32:00","2017-07-31","16:32:00","Jul","July","2017-07",7,16.5333333333333,"Summer","Wet",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",35.6267325886667,2381.19060498638,2050.17395784936,2017-07-31,2069.6734007102,1808.1584220804,2359.27775221949,2031.02991837499
"WS17212_11","FL",2017,25.0473866666667,-80.2862816666667,"2017-07-31","21:49:00",2032.05342667496,2370.43707658023,NA,8.01266530443875,440.931124266815,3.92119050922273,35.6712796258142,NA,35.53,30.08,0,NA,"6.5","Permanent","Single",1,440,"O",479,"11T",35,"WS - July/Aug 2017",440,"7/31/2017","21:49:00","+00:00",442,8632,2078.35,25,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,439,2423.6,24.15,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,398,"2017-07-31 21:49:00","2017-07-31 16:49:00","2017-07-31","16:49:00","Jul","July","2017-07",7,16.8166666666667,"Summer","Wet",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",35.6712796258142,2392.5426986116,2051.00343612319,2017-07-31,2069.6734007102,1808.1584220804,2373.24186233271,2034.14137003156
"WS17212_12","FL",2017,25.0088366666667,-80.3704216666667,"2017-07-31","22:55:00",2034.96169618787,2375.16016437974,NA,8.00821872018246,445.751058789518,3.92606385280517,36.0683705847925,NA,35.75,30.19,0,NA,"MR","Permanent","Single",1,441,"O",480,"12T",35,"WS - July/Aug 2017",441,"7/31/2017","22:55:00","+00:00",443,8633,2082,24.9,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,440,2429.15,24.15,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,399,"2017-07-31 22:55:00","2017-07-31 17:55:00","2017-07-31","17:55:00","Jul","July","2017-07",7,17.9166666666667,"Summer","Wet",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.0683705847925,2370.91689956929,2031.32620183867,2017-07-31,2069.6734007102,1808.1584220804,2374.6144069804,2034.55650820672
"WS17212_13","FL",2017,24.9333283333333,-80.5641216666667,"2017-08-01","1:14:00",1964.03276836827,2269.53951816939,NA,7.95471634236997,491.79145118522,3.47640043593739,36.7586513770679,NA,36.648,30.608,0,NA,"UK_IN","Permanent","Single",1,442,"O",481,"13T",35,"WS - July/Aug 2017",442,"8/1/2017","1:14:00","+00:00",444,8634,2010.5,24.7,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,441,2322,24.35,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,400,"2017-08-01 01:14:00","2017-07-31 20:14:00","2017-07-31","20:14:00","Jul","July","2017-07",7,20.2333333333333,"Summer","Wet",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",36.7586513770679,2222.94201616676,1923.70783896097,2017-07-31,2069.6734007102,1808.1584220804,2265.4359272277,1960.83240322584
"WS17212_14","FL",2017,24.9203166666667,-80.5460833333333,"2017-08-01","1:25:00",2006.59493265474,2348.26809848585,NA,8.01985659397961,427.658878951953,3.94808679722413,35.6083893748052,NA,35.4849999999999,30.229,0,NA,"UK_MID","Permanent","Single",1,443,"O",482,"14T",35,"WS - July/Aug 2017",443,"8/1/2017","1:25:00","+00:00",445,8635,2052.25,24.9,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,442,2400.75,24.2,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,401,"2017-08-01 01:25:00","2017-07-31 20:25:00","2017-07-31","20:25:00","Jul","July","2017-07",7,20.4166666666667,"Summer","Wet",-80.546176,24.920702,"Mid channel","UK","UK_4","T2","Normal",35.6083893748052,2374.35308597894,2028.88455271803,2017-07-31,2069.6734007102,1808.1584220804,2351.36277886404,2008.79920136658
"WS17212_15","FL",2017,24.898095,-80.529425,"2017-08-01","1:38:00",2001.33752504302,2340.14308838852,NA,8.01698169897197,429.45345796665,3.90568711204959,35.6961730842603,NA,35.6039999999999,30.138,0,NA,"UK_OFF","Permanent","Single",1,444,"O",483,"15T",35,"WS - July/Aug 2017",444,"8/1/2017","1:38:00","+00:00",446,8636,2047,24.9,"UNSPECIFIED",0,54,2286.95,23.6,0,6,164,2238.89,33.247,443,2392.55,24.25,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,402,"2017-08-01 01:38:00","2017-07-31 20:38:00","2017-07-31","20:38:00","Jul","July","2017-07",7,20.6333333333333,"Summer","Wet",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",35.6961730842603,2360.31903683717,2018.59240271865,2017-07-31,2069.6734007102,1808.1584220804,2342.47498958832,2003.0030520965
"WS17212_17","FL",2017,24.7921433333333,-80.74185,"2017-08-01","4:12:00",1949.85707565685,2274.1539568906,NA,7.99060347859893,446.108999254462,3.68193377840983,36.4495642064641,NA,36.27,30.46,0,NA,"8","Permanent","Single",1,446,"O",485,"17T",35,"WS - July/Aug 2017",446,"8/1/2017","4:12:00","+00:00",448,8638,1989.25,24.7,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,445,2326.3,24.2,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,404,"2017-08-01 04:12:00","2017-07-31 23:12:00","2017-07-31","23:12:00","Jul","July","2017-07",7,23.2,"Summer","Wet",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.4495642064641,2246.35027420996,1926.01822902121,2017-07-31,2069.6734007102,1808.1584220804,2271.6539887239,1948.1246756193
"WS17212_18","FL",2017,24.76322,-80.7215833333333,"2017-08-01","4:30:00",1978.6721286027,2317.16645645593,NA,8.01300933014901,428.360516312242,3.87765414268179,35.9989348735632,NA,35.77,30.37,0,NA,"9","Permanent","Single",1,447,"O",486,"18T",35,"WS - July/Aug 2017",447,"8/1/2017","4:30:00","+00:00",449,8639,2018.1,24.7,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,446,2369.55,24.25,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,405,"2017-08-01 04:30:00","2017-07-31 23:30:00","2017-07-31","23:30:00","Jul","July","2017-07",7,23.5,"Summer","Wet",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",35.9989348735632,2317.48822654412,1978.94689414816,2017-07-31,2069.6734007102,1808.1584220804,2317.20082423393,1978.69580675074
"WS17212_19","FL",2017,24.7185,-80.6908833333333,"2017-08-01","5:42:00",2044.83883581374,2389.0000570848,NA,8.0159048920516,439.413950894361,3.98005619143086,35.9304595137576,NA,35.74,30.05,0,NA,"9.5","Permanent","Single",1,448,"O",487,"19T",35,"WS - July/Aug 2017",448,"8/1/2017","5:42:00","+00:00",450,8640,2086.25,23.9,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,447,2442.9,24.4,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,406,"2017-08-01 05:42:00","2017-08-01 00:42:00","2017-08-01","00:42:00","Aug","August","2017-08",8,0.7,"Summer","Wet",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",35.9304595137576,2393.88533028486,2049.0203327264,2017-08-01,2069.6734007102,1808.1584220804,2389.65304909785,2045.32282428363
"WS17212_20","FL",2017,NA,NA,"2017-08-01","7:22:00",2040.23967532497,2379.10823072235,NA,8.01360091128829,440.642238057823,3.90401925201896,36.0195495588404,NA,35.85,29.69,0,NA,"12","Permanent","Single",1,449,"O",488,"20T",35,"WS - July/Aug 2017",449,"8/1/2017","7:22:00","+00:00",451,8641,2081.25,24.6,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,448,2433,24.3,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,407,"2017-08-01 07:22:00","2017-08-01 02:22:00","2017-08-01","02:22:00","Aug","August","2017-08",8,2.36666666666667,"Summer","Wet",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.0195495588404,2378.07680350871,2039.35515956554,2017-08-01,2069.6734007102,1808.1584220804,2378.9740798248,2040.13905992745
"WS17212_21","FL",2017,24.7527,-80.84645,"2017-08-01","7:56:00",2000.41002782246,2325.39798799004,NA,7.99199133462135,457.069485660213,3.74270900458046,35.9635609367073,NA,35.74,30.29,0,NA,"11","Permanent","Single",1,450,"O",489,"21T",35,"WS - July/Aug 2017",450,"8/1/2017","7:56:00","+00:00",452,8642,2040.25,24.8,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,449,2377.85,24.35,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,408,"2017-08-01 07:56:00","2017-08-01 02:56:00","2017-08-01","02:56:00","Aug","August","2017-08",8,2.93333333333333,"Summer","Wet",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",35.9635609367073,2328.00849174839,2002.65569842286,2017-08-01,2069.6734007102,1808.1584220804,2325.68506572884,2000.62585046526
"WS17212_22","FL",2017,24.78797,-80.86003,"2017-08-01","8:16:00",1942.23603373582,2232.34392219864,NA,7.94611322738935,497.030166690814,3.29091684217907,36.5635135807826,NA,36.5,29.98,0,NA,"10","Permanent","Single",1,451,"O",490,"22T",35,"WS - July/Aug 2017",451,"8/1/2017","8:16:00","+00:00",453,8643,1981.55,24.8,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,450,2283.55,24.35,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,409,"2017-08-01 08:16:00","2017-08-01 03:16:00","2017-08-01","03:16:00","Aug","August","2017-08",8,3.26666666666667,"Summer","Wet",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",36.5635135807826,2198.17941321692,1912.51142913554,2017-08-01,2069.6734007102,1808.1584220804,2229.85436024665,1940.18406686723
"WS17212_23","FL",2017,24.7010125,-81.0303003333333,"2017-08-01","10:14:00",1809.7039122367,2115.39693291,NA,7.98676853513154,418.2208428391,3.38734180127557,36.3997909395497,NA,36.34,30.45,0,NA,"13","Permanent","Single",1,452,"O",491,"23T",35,"WS - July/Aug 2017",452,"8/1/2017","10:14:00","+00:00",454,8644,1845.7,24.5,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,451,2163.45,24.35,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,410,"2017-08-01 10:14:00","2017-08-01 05:14:00","2017-08-01","05:14:00","Aug","August","2017-08",8,5.23333333333333,"Summer","Wet",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",36.3997909395497,2092.39144511504,1790.02291496486,2017-08-01,2069.6734007102,1808.1584220804,2114.8996776925,1809.68710463224
"WS17212_24","FL",2017,24.6747483333333,-81.018965,"2017-08-01","10:32:00",1931.08558890914,2251.87217495393,NA,7.99508615254023,437.855594830049,3.65449077832927,35.9504593027412,NA,36.0099999999999,30.43,0,NA,"14","Permanent","Single",1,453,"O",492,"24T",35,"WS - July/Aug 2017",453,"8/1/2017","10:32:00","+00:00",455,8645,1969.35,24.6,"UNSPECIFIED",0,55,2280.5,23.9,0,6,164,2238.89,33.247,452,2302.45,24.45,"AS2",0,446,2356.95,23.9,0,6,164,2309.32,33.247,NA,NA,NA,411,"2017-08-01 10:32:00","2017-08-01 05:32:00","2017-08-01","05:32:00","Aug","August","2017-08",8,5.53333333333333,"Summer","Wet",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",35.9504593027412,2255.22172234679,1933.95798227661,2017-08-01,2069.6734007102,1808.1584220804,2252.14318653089,1931.26843693033
"WS17212_25","FL",2017,24.6418,-81.0183101666667,"2017-08-01","10:48:00",2031.79285739435,2380.75858083846,NA,8.03533475336416,416.064450869909,4.03518121983824,35.5297735134875,NA,36.82,29.66,0,NA,"15","Permanent","Single",1,454,"O",493,"1G",36,"WS - July/Aug 2017",454,"8/1/2017","10:48:00","+00:00",456,8646,2074.5,24.9,"UNSPECIFIED",0,51,2283.2,24.1,0,6,164,2238.89,33.247,453,2431.25,24.45,"AS2",0,434,2354.4,24.05,0,6,164,2309.32,33.247,NA,NA,NA,412,"2017-08-01 10:48:00","2017-08-01 05:48:00","2017-08-01","05:48:00","Aug","August","2017-08",8,5.8,"Summer","Wet",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",35.5297735134875,2412.53084100085,2058.90801799097,2017-08-01,2069.6734007102,1808.1584220804,2384.91014805542,2034.77735633399
"WS17212_26","FL",2017,24.5902833333333,-80.9909405,"2017-08-01","11:16:00",2044.50143756159,2395.20292150122,NA,8.02824649444678,426.21285613133,4.06626008110827,35.6696227964009,NA,35.6499999999999,30.04,0,NA,"15.5","Permanent","Single",1,455,"O",494,"2G",36,"WS - July/Aug 2017",455,"8/1/2017","11:16:00","+00:00",457,8647,2087.85,24.7,"UNSPECIFIED",0,51,2283.2,24.1,0,6,164,2238.89,33.247,454,2446.4,24.3,"AS2",0,434,2354.4,24.05,0,6,164,2309.32,33.247,NA,NA,NA,413,"2017-08-01 11:16:00","2017-08-01 06:16:00","2017-08-01","06:16:00","Aug","August","2017-08",8,6.26666666666667,"Summer","Wet",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",35.6696227964009,2417.65179162463,2063.66338280929,2017-08-01,2069.6734007102,1808.1584220804,2398.25392393111,2046.71654577288
