CTDID,Region,Year,Mission,Location,Latitude,Longitude,UTCDate,UTCTime,Sample_Depth_m,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design,Sample_frequency,ncrmp_flag,bottle_id,source_code,sample_num,bottle_name,deployment_id,project_code,collection_id,collected_date,collected_time,collected_timezone,density_id,dic_id,calc_avg_dic,dic_temp,dic_machine,dic_kg_flag,calibration_dic_id,calc_avg_crm_init_dic,crm_init_dic_temp,calibration_dic_kg_flag,dic_crm_id,dic_crm_batch,dic_crm_dic,dic_crm_salinity,ta_id,calc_avg_ta,calc_avg_ta_temp,ta_machine,ta_kg_flag,calibration_ta_id,calc_avg_crm_ta,calc_avg_crm_ta_temp,calibration_ta_kg_flag,ta_crm_id,ta_crm_batch,ta_crm_ta,ta_crm_salinity,spec_ph_id,spec_ph_temp,rm_factor,seacarb_id
WS19322_3,FL,2019,WaltonSmith,Upper_Keys,25.643146,-80.085799,11/18/2019,14:52:00,0,2113.58763570562,2400.41874709994,,7.95755600061212,525.174210807664,3.34045527471103,35.8063350612993,,36.2579,27.7541,0,,3,Permanent,Single,1,3671,O,4305,3D,269,Walton Smith-Nov/Dec 2019,3671,11/18/2019,14:52:00,+00:00,3609,11811,2164.76089344928,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3591,2451.05,24.3,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2639
WS19322_4,FL,2019,WaltonSmith,Upper_Keys,25.293938,-80.162631,11/18/2019,17:19:00,0,2108.99072296894,2400.94395152186,,7.96624789684867,512.699535023305,3.39351476045722,35.8010939634588,,36.3164,27.7503,0,,EK_OFF,Permanent,Single,1,3672,O,4306,4D,269,Walton Smith-Nov/Dec 2019,3672,11/18/2019,17:19:00,+00:00,3610,11812,2160.04551285625,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3592,2451.65,24.2,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2640
WS19322_5,FL,2019,WaltonSmith,Upper_Keys,25.312804,-80.194522,11/18/2019,17:34:00,0,2114.54079927972,2393.28454347031,,7.94892709240613,536.438997817529,3.24444245336234,35.8535042590666,,36.3127,27.4334,0,,EK_MID,Permanent,Single,1,3673,O,4307,5D,269,Walton Smith-Nov/Dec 2019,3673,11/18/2019,17:34:00,+00:00,3611,11813,2165.81232425813,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3593,2443.9,24.2,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2641
WS19322_6,FL,2019,WaltonSmith,Upper_Keys,25.334803,-80.224676,11/18/2019,17:50:00,0,2126.06242305103,2390.00452893155,,7.98544769772248,488.407993231766,3.02573941654647,35.4904643142855,,35.8812,23.5585,0,,EK_IN,Permanent,Single,1,3674,O,4308,6D,269,Walton Smith-Nov/Dec 2019,3674,11/18/2019,17:50:00,+00:00,3612,11814,2177.02662215209,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3594,2439.85,24.25,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2642
WS19322_7,FL,2019,WaltonSmith,Upper_Keys,25.106809,-80.378712,11/18/2019,19:39:00,0,2225.60114231245,2455.44970340882,,7.89779760722573,634.299065308984,2.70590495727047,36.2321234566603,,36.74505,24.04785,0,,4,Permanent,Single,1,3675,O,4309,7D,269,Walton Smith-Nov/Dec 2019,3675,11/18/2019,19:39:00,+00:00,3613,11815,2280.174202715,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3595,2508.2,24.3,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2643
WS19322_8,FL,2019,WaltonSmith,Upper_Keys,25.095742,-80.357492,11/18/2019,19:50:00,0,2148.0745759197,2415.82046904542,,7.97419470445559,507.821926819697,3.08136461931523,35.7932322882575,,36.2808,24.2818,0,,5,Permanent,Single,1,3676,O,4310,8D,269,Walton Smith-Nov/Dec 2019,3676,11/18/2019,19:50:00,+00:00,3614,11816,2200.05259885916,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3596,2466.8,24.3,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2644
WS19322_9,FL,2019,WaltonSmith,Upper_Keys,25.080856,-80.332909,11/18/2019,20:02:00,0,2126.88799637083,2386.63743250748,,7.92923012107814,565.849861327498,3.03213700686011,35.8010939634588,,36.2533,26.6097,0,,5.5,Permanent,Single,1,3677,O,4311,9D,269,Walton Smith-Nov/Dec 2019,3677,11/18/2019,20:02:00,+00:00,3615,11817,2183.02945565939,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3597,2438.9,24.15,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2645
WS19322_10,FL,2019,WaltonSmith,Upper_Keys,25.064687,-80.31515,11/18/2019,20:14:00,0,2106.36844585889,2382.08133584161,,7.94395038357758,541.816271886383,3.21949570628369,35.6712796258142,,36.3126,27.6696,0,,6,Permanent,Single,1,3678,O,4312,10D,269,Walton Smith-Nov/Dec 2019,3678,11/18/2019,20:14:00,+00:00,3616,11818,2161.81124801843,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3598,2434,24.15,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2646
WS19322_11,FL,2019,WaltonSmith,Upper_Keys,25.04874,-80.288798,11/18/2019,20:27:00,0,2106.19773030994,2390.39855824354,,7.95279960286278,529.809729917587,3.31115798682695,35.7919220057391,,36.1799,27.8814,0,,6.5,Permanent,Single,1,3679,O,4313,11D,269,Walton Smith-Nov/Dec 2019,3679,11/18/2019,20:27:00,+00:00,3617,11819,2161.8290439851,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3599,2442.7,24.2,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2647
WS19322_12,FL,2019,WaltonSmith,Upper_Keys,25.002874,-80.369996,11/18/2019,21:30:00,0,2106.23655576397,2382.59605150646,,7.94460810527632,540.404988027707,3.21852232841214,35.8194377395305,,36.286,27.576,0,,MR,Permanent,Single,1,3680,O,4314,12D,269,Walton Smith-Nov/Dec 2019,3680,11/18/2019,21:30:00,+00:00,3618,11820,2161.91272544618,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3600,2434.9,24,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2648
WS19322_13,FL,2019,WaltonSmith,Upper_Keys,24.89848,-80.530384,11/18/2019,23:14:00,0,2105.18689714556,2386.23103013111,,7.94678288523418,537.056549731124,3.2670147096149,35.9845233533322,,36.3269,27.8069,0,,UK_OFF,Permanent,Single,1,3681,O,4315,13D,269,Walton Smith-Nov/Dec 2019,3681,11/18/2019,23:14:00,+00:00,3619,11821,2161.10134283816,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3601,2438.85,24.1,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2649
WS19322_14,FL,2019,WaltonSmith,Upper_Keys,24.920311,-80.546227,11/18/2019,23:26:00,0,2122.68255326793,2397.48653760908,,7.97352746915175,504.514147632094,3.17251396348219,35.6332836917811,,36.2289,25.4576,0,,UK_MID,Permanent,Single,1,3682,O,4316,14D,269,Walton Smith-Nov/Dec 2019,3682,11/18/2019,23:26:00,+00:00,3620,11822,2178.45333063963,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3602,2449.85,23.95,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2650
WS19322_15,FL,2019,WaltonSmith,Upper_Keys,24.934836,-80.564997,11/18/2019,23:35:00,0,2165.98531083732,2418.06342415013,,7.94407639199872,551.797686947984,2.92342203119511,35.8783986177315,,36.2999,24.3244,0,,UK_IN,Permanent,Single,1,3683,O,4317,15D,269,Walton Smith-Nov/Dec 2019,3683,11/18/2019,23:35:00,+00:00,3621,11823,2223.19000267275,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3603,2471.55,23.7,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2651
WS19322_16,FL,2019,WaltonSmith,Middle_Keys,24.817033,-80.754506,11/19/2019,1:10:00,0,2123.15965723871,2387.39805337285,,7.95907828083191,522.471404032497,3.04896238934832,35.7722676542322,,36.2722,25.1571,0,,7,Permanent,Single,1,3684,O,4318,16D,269,Walton Smith-Nov/Dec 2019,3684,11/19/2019,1:10:00,+00:00,3622,11824,2179.16544085084,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3604,2440.05,23.55,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2652
WS19322_17,FL,2019,WaltonSmith,Middle_Keys,24.79246,-80.742245,11/19/2019,1:30:00,0,2106.09463663534,2387.85090097745,,7.96643861567684,510.59407904888,3.25744642685693,35.8089556045314,,36.3332,26.6921,0,,8,Permanent,Single,1,3685,O,4319,17D,269,Walton Smith-Nov/Dec 2019,3685,11/19/2019,1:30:00,+00:00,3623,11825,2161.75067281034,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3605,2440.65,23.45,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2653
WS19322_18,FL,2019,WaltonSmith,Middle_Keys,24.762609,-80.723229,11/19/2019,1:49:00,0,2106.28412283693,2392.92477115889,,7.96098036329083,518.699736947804,3.3304394606413,35.7997836866286,,36.1596,27.5795,0,,9,Permanent,Single,1,3686,O,4320,18D,269,Walton Smith-Nov/Dec 2019,3686,11/19/2019,1:49:00,+00:00,3624,11826,2161.93005559264,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3606,2445.55,23.85,AS1,0,62,2249.55,23.75,0,8,189,2205.26,33.494,,,,2654
WS19322_19,FL,2019,WaltonSmith,Middle_Keys,24.715137,-80.689304,11/19/2019,2:25:00,0,2106.70474622225,2387.34446070949,,7.94919237886765,534.119757569333,3.26148518603361,35.9347372165383,,36.1486,27.627,0,,9.5,Permanent,Single,1,3687,O,4321,19D,269,Walton Smith-Nov/Dec 2019,3687,11/19/2019,2:25:00,+00:00,3625,11827,2162.57624890728,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3607,2444.15,23.95,AS1,0,63,2253.75,23.65,0,8,189,2205.26,33.494,,,,2655
WS19322_20,FL,2019,WaltonSmith,Middle_Keys,24.71279,-80.835988,11/19/2019,3:57:00,0,2109.95499341541,2390.90768881766,,7.95376659707633,529.343837174289,3.27452114846335,35.6817611234435,,36.1536,27.5256,0,,12,Permanent,Single,1,3688,O,4322,20D,269,Walton Smith-Nov/Dec 2019,3688,11/19/2019,3:57:00,+00:00,3626,11828,2165.50009749225,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3608,2447.2,24.15,AS1,0,63,2253.75,23.65,0,8,189,2205.26,33.494,,,,2656
WS19322_21,FL,2019,WaltonSmith,Middle_Keys,24.75436,-80.846583,11/19/2019,4:20:00,0,2112.14411861936,2395.13529830649,,7.98317424998086,489.682248478192,3.24889068117148,35.8548144970105,,36.3529,25.6048,0,,11,Permanent,Single,1,3689,O,4323,21D,269,Walton Smith-Nov/Dec 2019,3689,11/19/2019,4:20:00,+00:00,3627,11829,2168.01848328946,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3609,2451.7,24.35,AS1,0,63,2253.75,23.65,0,8,189,2205.26,33.494,,,,2657
WS19322_22,FL,2019,WaltonSmith,Middle_Keys,24.789107,-80.862319,11/19/2019,4:43:00,0,2150.51574976318,2384.80975914605,,7.93618092983086,556.169002749445,2.70250385447513,35.920325183997,,36.4585,22.8807,0,,10,Permanent,Single,1,3690,O,4324,22D,269,Walton Smith-Nov/Dec 2019,3690,11/19/2019,4:43:00,+00:00,3628,11830,2207.4174019454,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3610,2441.35,24.2,AS1,0,63,2253.75,23.65,0,8,189,2205.26,33.494,,,,2658
WS19322_23,FL,2019,WaltonSmith,Middle_Keys,24.701183,-81.030391,11/19/2019,6:03:00,0,2111.15030104475,2382.44566987066,,7.98405211237511,487.147613147882,3.1021441560968,35.7578543276178,,36.2981,24.3816,0,,13,Permanent,Single,1,3691,O,4325,23D,269,Walton Smith-Nov/Dec 2019,3691,11/19/2019,6:03:00,+00:00,3629,11831,2166.84567604339,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3611,2438.6,24.25,AS1,0,63,2253.75,23.65,0,8,189,2205.26,33.494,,,,2659
WS19322_24,FL,2019,WaltonSmith,Middle_Keys,24.676941,-81.025376,11/19/2019,6:15:00,0,2125.47215481545,2379.85072775631,,7.94852151477804,536.659424323299,2.94162607250062,35.6948629107143,,36.3515,24.8009,0,,14,Permanent,Single,1,3692,O,4326,24D,269,Walton Smith-Nov/Dec 2019,3692,11/19/2019,6:15:00,+00:00,3630,11832,2181.40857871851,25,UNSPECIFIED,0,257,2118.1,25,0,7,175,2067.06,33.458,3612,2435.9,24.15,AS1,0,63,2253.75,23.65,0,8,189,2205.26,33.494,,,,2660
WS19322_25,FL,2019,WaltonSmith,Middle_Keys,24.645965,-81.017203,11/19/2019,6:28:00,0,2109.01160035411,2393.60151039573,,7.95476195902467,527.224846649102,3.3045910220007,35.9570101316045,,36.2883,27.6294,0,,15,Permanent,Single,1,3651,O,4279,1M,267,Walton Smith-Nov/Dec 2019,3651,11/19/2019,6:28:00,+00:00,3589,11791,2160.31559820632,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3571,2456.1,24.7,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2623
WS19322_26,FL,2019,WaltonSmith,Middle_Keys,24.588844,-80.99467,11/19/2019,6:52:00,0,2109.76308289249,2396.03809507715,,7.9578174002193,523.977753553496,3.33380344082003,35.7644058539275,,36.1778,27.7492,0,,15.5,Permanent,Single,1,3652,O,4280,2M,267,Walton Smith-Nov/Dec 2019,3652,11/19/2019,6:52:00,+00:00,3590,11792,2160.77782954276,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3572,2458.1,24.9,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2624
WS19322_27,FL,2019,WaltonSmith,Middle_Keys,24.600927,-81.181464,11/19/2019,8:05:00,0,2108.29108509426,2390.9242894429,,7.95489251562922,526.761934750461,3.28052029789392,35.920325183997,,36.2339,27.4507,0,,18,Permanent,Single,1,3653,O,4281,3M,267,Walton Smith-Nov/Dec 2019,3653,11/19/2019,8:05:00,+00:00,3591,11793,2159.51924300079,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3573,2453,25.1,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2625
WS19322_28,FL,2019,WaltonSmith,Middle_Keys,24.635188,-81.193968,11/19/2019,8:31:00,0,2114.98182180371,2396.36750305239,,7.95248583176863,531.457328123554,3.26772289688722,35.9622507775881,,36.3504,27.3827,0,,17,Permanent,Single,1,3654,O,4282,4M,267,Walton Smith-Nov/Dec 2019,3654,11/19/2019,8:31:00,+00:00,3592,11794,2166.43788581918,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3574,2458.65,25.1,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2626
WS19322_29,FL,2019,WaltonSmith,Middle_Keys,24.671606,-81.198735,11/19/2019,8:51:00,0,2124.61415139844,2387.43758930517,,7.94384957818618,544.284406336675,3.05252907638764,35.7657161563469,,36.4711,26.0163,0,,16,Permanent,Single,1,3655,O,4283,5M,267,Walton Smith-Nov/Dec 2019,3655,11/19/2019,8:51:00,+00:00,3593,11795,2175.98625440335,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3575,2449.15,25.1,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2627
WS19322_30,FL,2019,WaltonSmith,Lower_Keys,24.608963,-81.420411,11/19/2019,10:35:00,0,2114.18306418719,2351.67329113899,,7.90540922596378,591.91822391755,2.72901930268869,36.7429363717348,,36.7065,25.0104,0,,19,Permanent,Single,1,3656,O,4284,6M,267,Walton Smith-Nov/Dec 2019,3656,11/19/2019,10:35:00,+00:00,3594,11796,2166.86860238143,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3576,2414.2,25.2,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2628
WS19322_31,FL,2019,WaltonSmith,Lower_Keys,24.575299,-81.417794,11/19/2019,10:49:00,0,2104.46799469377,2372.88516957789,,7.95237640304369,527.566956638982,3.09788647119987,35.9124640268926,,36.4033,26.1308,0,,20,Permanent,Single,1,3657,O,4285,7M,267,Walton Smith-Nov/Dec 2019,3657,11/19/2019,10:49:00,+00:00,3595,11797,2155.59173720693,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3577,2434.55,25.05,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2629
WS19322_32,FL,2019,WaltonSmith,Lower_Keys,24.536764,-81.411501,11/19/2019,11:09:00,0,2111.73919363958,2393.46736777229,,7.95420689429802,529.031260426538,3.28107613477772,35.7447512039494,,36.31,27.51,0,,21LK,Permanent,Single,1,3658,O,4286,8M,267,Walton Smith-Nov/Dec 2019,3658,11/19/2019,11:09:00,+00:00,3596,11798,2162.76982047091,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3578,2455.65,24.6,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2630
WS19322_33,FL,2019,WaltonSmith,Lower_Keys,24.486247,-81.391838,11/19/2019,11:52:00,0,2105.8386322109,2394.48233353191,,7.96180815721467,517.583719682982,3.35377469597073,35.8286095578683,,36.318,27.714,0,,21.5,Permanent,Single,1,3659,O,4287,9M,267,Walton Smith-Nov/Dec 2019,3659,11/19/2019,11:52:00,+00:00,3597,11799,2156.86175735855,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3579,2456.95,24.45,AS1,0,60,2259.65,23.85,0,8,189,2205.26,33.494,,,,2631
WS19322_34,FL,2019,WaltonSmith,Lower_Keys,24.475642,-81.711928,11/19/2019,14:30:00,0,2111.14920535096,2383.36084822565,,7.93804054290029,550.440237172339,3.17319072322608,35.8613656724985,,36.297,27.49,0,,WS,Permanent,Single,1,3660,O,4288,10M,267,Walton Smith-Nov/Dec 2019,3660,11/19/2019,14:30:00,+00:00,3598,11800,2162.35192445881,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3580,2433.75,24.2,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2632
WS19322_35,FL,2019,WaltonSmith,Lower_Keys,24.397099,-81.827895,11/19/2019,15:34:00,0,2103.97491052111,2390.22299784183,,7.95571560403327,525.366379458568,3.3318854638994,35.8102658747251,,36.3468,27.9068,0,,22.5,Permanent,Single,1,3661,O,4289,11M,267,Walton Smith-Nov/Dec 2019,3661,11/19/2019,15:34:00,+00:00,3599,11801,2154.9241734419,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3581,2440.4,24.6,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2633
WS19322_36,FL,2019,WaltonSmith,Lower_Keys,24.457239,-81.828273,11/19/2019,16:05:00,0,2112.17435673544,2389.61104749338,,7.93720407647214,551.917991552405,3.23221952333536,36.0591999837106,,36.3639,27.9414,0,,22,Permanent,Single,1,3662,O,4290,12M,267,Walton Smith-Nov/Dec 2019,3662,11/19/2019,16:05:00,+00:00,3600,11802,2163.71773487587,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3582,2440.15,24.7,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2634
WS19322_37,FL,2019,WaltonSmith,Lower_Keys,24.485024,-81.828152,11/19/2019,16:17:00,0,2108.20033796588,2392.60025072544,,7.9528212538699,529.975431999499,3.30907074019088,35.8836394916851,,36.3734,27.8073,0,,23,Permanent,Single,1,3663,O,4291,13M,267,Walton Smith-Nov/Dec 2019,3663,11/19/2019,16:17:00,+00:00,3601,11803,2159.36781736164,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3583,2442.75,24.9,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2635
WS19322_38,FL,2019,WaltonSmith,Lower_Keys,24.535552,-81.828059,11/19/2019,16:36:00,0,2109.60934016656,2362.63933545549,,7.92872240341274,560.523076053403,2.93104669059733,35.9740421754425,,36.4517,25.9028,0,,24,Permanent,Single,1,3664,O,4292,14M,267,Walton Smith-Nov/Dec 2019,3664,11/19/2019,16:36:00,+00:00,3602,11804,2160.95490109205,25,UNSPECIFIED,0,256,2113.45,25,0,7,175,2067.06,33.458,3584,2412.05,25.15,AS1,0,61,2247.75,23.65,0,8,189,2205.26,33.494,,,,2636
WS20006_1,FL,2020,WaltonSmith,Upper_Keys,25.644921,-80.126133,1/6/2020,13:12:00,0,2144.44002591515,2425.96462450237,,8.02243834984817,449.626489492802,3.23246097775592,35.0277784781413,,35.5147,23.1961,0,,1,Permanent,Single,1,3828,O,4476,1X,278,Walton Smith-Jan 2020,3828,1/6/2020,13:12:00,+00:00,3766,11968,2194.99212155331,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3748,2482.45,24.3,AS2,0,366,2254.05,24.2,0,8,189,2205.26,33.494,,,,2795
WS20006_2,FL,2020,WaltonSmith,Upper_Keys,25.639398,-80.104107,1/6/2020,13:25:00,0,2077.27798433485,2401.55836664021,,8.07331662835177,382.357169539921,3.64409945600407,35.7958528504494,,36.22,24.14,0,,2,Permanent,Single,1,3829,O,4477,2X,278,Walton Smith-Jan 2020,3829,1/6/2020,13:25:00,+00:00,3767,11969,2127.46727559089,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3749,2458.9,24.25,AS2,0,366,2254.05,24.2,0,8,189,2205.26,33.494,,,,2796
WS20006_3,FL,2020,WaltonSmith,Upper_Keys,25.645084,-80.084837,1/6/2020,13:49:00,0,2077.62758500488,2403.36226686956,,8.09104802230775,370.385505991784,3.77160430198126,33.6483575789292,,36.1461,24.892,0,,3,Permanent,Single,1,3830,O,4478,3X,278,Walton Smith-Jan 2020,3830,1/6/2020,13:49:00,+00:00,3768,11970,2124.45305476522,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3750,2456.95,24.1,AS2,0,366,2254.05,24.2,0,8,189,2205.26,33.494,,,,2797
WS20006_4,FL,2020,WaltonSmith,Upper_Keys,25.33315,-80.219345,1/6/2020,16:31:00,0,2130.90243241618,2439.10538872166,,8.07102495468064,393.035730374057,3.46378264094113,35.7539234004641,,36.156,22.2362,0,,EK_IN,Permanent,Single,1,3831,O,4479,4X,278,Walton Smith-Jan 2020,3831,1/6/2020,16:31:00,+00:00,3769,11971,2182.30817353199,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3751,2497.35,24.15,AS2,0,366,2254.05,24.2,0,8,189,2205.26,33.494,,,,2798
WS20006_5,FL,2020,WaltonSmith,Upper_Keys,25.314299,-80.194176,1/6/2020,16:48:00,0,2100.11996524785,2414.85513343159,,8.06775509412144,392.035107353598,3.55116730229678,35.5703921310673,,36.1368,23.5416,0,,EK_MID,Permanent,Single,1,3832,O,4480,5X,278,Walton Smith-Jan 2020,3832,1/6/2020,16:48:00,+00:00,3770,11972,2150.49813206878,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3752,2472.25,24.05,AS2,0,366,2254.05,24.2,0,8,189,2205.26,33.494,,,,2799
WS20006_6,FL,2020,WaltonSmith,Upper_Keys,25.295875,-80.165279,1/6/2020,17:03:00,0,2073.98862444102,2404.57810120527,,8.07208839426539,383.620343228015,3.73135595281787,35.7210662026255,,36.1487,24.9138,0,,EK_OFF,Permanent,Single,1,3833,O,4481,6X,278,Walton Smith-Jan 2020,3833,1/6/2020,17:03:00,+00:00,3771,11973,2123.98185211008,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3753,2462,24.05,AS2,0,366,2254.05,24.2,0,8,189,2205.26,33.494,,,,2800
WS20006_7,FL,2020,WaltonSmith,Upper_Keys,25.048338,-80.287834,1/6/2020,19:07:00,0,2065.31137347585,2395.87007389648,,8.0661403334623,388.647119938653,3.74898205864963,35.5323940967114,,36.2122,25.5483,0,,6.5,Permanent,Single,1,3834,O,4482,7X,278,Walton Smith-Jan 2020,3834,1/6/2020,19:07:00,+00:00,3772,11974,2114.80265088624,25,UNSPECIFIED,0,262,2054.55,25,0,8,189,2009.48,33.494,3754,2454.3,24.1,AS2,0,368,2256,23.65,0,8,189,2205.26,33.494,,,,2801
WS20006_8,FL,2020,WaltonSmith,Upper_Keys,25.061394,-80.309244,1/6/2020,19:18:00,0,2067.51842627852,2398.61595245579,,8.06856399061322,385.930919248812,3.73622530646354,35.7932322882575,,36.0954,25.2025,0,,6,Permanent,Single,1,3835,O,4483,8X,278,Walton Smith-Jan 2020,3835,1/6/2020,19:18:00,+00:00,3773,11975,2119.37315975334,25,UNSPECIFIED,0,263,2056.45,25,0,8,189,2009.48,33.494,3755,2457.55,24.15,AS2,0,368,2256,23.65,0,8,189,2205.26,33.494,,,,2802
WS20006_9,FL,2020,WaltonSmith,Upper_Keys,25.078598,-80.33348,1/6/2020,19:31:00,0,2072.55287414697,2402.03426957695,,8.08155847845987,374.491680066996,3.72209959747781,35.407912246292,,36.181,24.4541,0,,5.5,Permanent,Single,1,3836,O,4484,9X,278,Walton Smith-Jan 2020,3836,1/6/2020,19:31:00,+00:00,3774,11976,2123.9237134437,25,UNSPECIFIED,0,263,2056.45,25,0,8,189,2009.48,33.494,3756,2460.35,24.15,AS2,0,368,2256,23.65,0,8,189,2205.26,33.494,,,,2803
WS20006_10,FL,2020,WaltonSmith,Upper_Keys,25.005146,-80.372978,1/6/2020,20:17:00,0,2071.18811871296,2403.92617956401,,8.07908262259896,376.360093744903,3.75281856512601,35.6424551966152,,36.067,24.746,0,,MR,Permanent,Single,1,3837,O,4485,10X,278,Walton Smith-Jan 2020,3837,1/6/2020,20:17:00,+00:00,3775,11977,2122.89433748034,25,UNSPECIFIED,0,263,2056.45,25,0,8,189,2009.48,33.494,3757,2462.75,24.1,AS2,0,368,2256,23.65,0,8,189,2205.26,33.494,,,,2804
WS20006_11,FL,2020,WaltonSmith,Upper_Keys,24.898714,-80.529863,1/6/2020,22:05:00,0,2079.30772442041,2407.4489803587,,8.07030426537831,386.657519153981,3.71464951244319,35.5559791765948,,35.99025,24.88115,0,,UK_OFF,Permanent,Single,1,3838,O,4486,11X,278,Walton Smith-Jan 2020,3838,1/6/2020,22:05:00,+00:00,3776,11978,2131.07133065321,25,UNSPECIFIED,0,263,2056.45,25,0,8,189,2009.48,33.494,3758,2466.2,24.1,AS2,0,368,2256,23.65,0,8,189,2205.26,33.494,,,,2805
